游戏日,烹饪店,轻装店,重装店
23,3[12] - 447[8940],7[28] - 194[6145],0[0] - 6[385]
24,3[12] - 461[9220],3[12] - 200[6330],0[0] - 6[385]
25,3[12] - 467[9340],1[4] - 204[6450],0[0] - 6[385]
26,2[8] - 482[9640],9[36] - 207[6540],0[0] - 6[385]
27,0[0] - 496[9920],5[20] - 211[6670],0[0] - 6[385]
28,2[8] - 510[10200],7[28] - 216[6825],0[0] - 6[385]
29,1[4] - 524[10480],4[16] - 223[7035],0[0] - 6[385]
30,0[0] - 539[10780],3[12] - 227[7160],0[0] - 6[385]
31,1[4] - 538[10760],6[24] - 227[7160],0[0] - 6[385]
32,1[4] - 538[10760],6[24] - 227[7160],0[0] - 6[385]
33,1[4] - 538[10760],6[24] - 227[7160],0[0] - 6[385]
34,1[4] - 538[10760],6[24] - 227[7160],0[0] - 6[385]
35,1[4] - 538[10760],6[24] - 227[7160],0[0] - 6[385]
36,1[4] - 538[10760],6[24] - 227[7160],0[0] - 6[385]
37,1833[7332] - 531[10620],6[24] - 227[7160],0[0] - 6[385]
38,1708[6832] - 555[11100],6[24] - 227[7160],0[0] - 6[385]
39,1613[6452] - 575[11500],6[24] - 227[7160],0[0] - 6[385]
40,1488[5952] - 600[12000],6[24] - 227[7160],0[0] - 6[385]
41,1353[5412] - 627[12540],6[24] - 227[7160],0[0] - 6[385]
42,1218[4872] - 653[13060],6[24] - 227[7160],0[0] - 6[385]
43,1103[4412] - 667[13340],6[24] - 227[7160],0[0] - 6[385]
44,2407[9628] - 701[14020],6[24] - 227[7160],0[0] - 6[385]
45,2282[9128] - 726[14520],6[24] - 227[7160],0[0] - 6[385]
46,2177[8708] - 747[14940],6[24] - 227[7160],0[0] - 6[385]
47,2072[8288] - 768[15360],6[24] - 227[7160],0[0] - 6[385]
48,1972[7888] - 788[15760],6[24] - 227[7160],0[0] - 6[385]
49,1882[7528] - 796[15920],6[24] - 227[7160],0[0] - 6[385]
50,3770[15080] - 823[16460],6[24] - 227[7160],0[0] - 6[385]
51,3660[14640] - 846[16920],6[24] - 227[7160],0[0] - 6[385]
52,3540[14160] - 870[17400],6[24] - 227[7160],0[0] - 6[385]
53,3430[13720] - 892[17840],6[24] - 227[7160],0[0] - 6[385]
54,3285[13140] - 921[18420],6[24] - 227[7160],0[0] - 6[385]
55,3175[12700] - 933[18660],4167[16668] - 227[7160],0[0] - 6[385]
56,3025[12100] - 963[19260],4167[16668] - 227[7160],0[0] - 6[385]
57,2890[11560] - 990[19800],4167[16668] - 227[7160],0[0] - 6[385]
58,2735[10940] - 1021[20420],4167[16668] - 227[7160],0[0] - 6[385]
58,2645[10580] - 1038[20760],4167[16668] - 227[7160],0[0] - 6[385]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,117[468] - 20[400],52[208] - 16[495],1[5] - 2[100]
3,173[692] - 43[860],7[28] - 37[1165],5[25] - 3[150]
4,206[824] - 78[1560],42[168] - 56[1760],5[25] - 3[150]
5,217[868] - 106[2120],7[28] - 74[2330],5[25] - 3[150]
6,263[1052] - 136[2720],0[0] - 88[2775],1[5] - 4[215]
7,227[908] - 155[3100],1[4] - 100[3155],1[5] - 4[215]
8,187[748] - 187[3740],1[4] - 113[3560],1[5] - 4[215]
9,178[712] - 213[4260],3[12] - 123[3870],5[25] - 5[315]
10,115[460] - 242[4840],1[4] - 131[4135],5[25] - 5[315]
11,102[408] - 262[5240],6[24] - 136[4290],5[25] - 5[315]
12,24[96] - 293[5860],1[4] - 145[4570],0[0] - 7[430]
13,3[12] - 302[6040],4[16] - 149[4695],0[0] - 7[430]
14,10[40] - 313[6260],0[0] - 156[4910],0[0] - 7[430]
15,0[0] - 326[6520],1[4] - 160[5040],0[0] - 7[430]
16,4[16] - 339[6780],3[12] - 165[5195],0[0] - 7[430]
17,1[4] - 357[7140],3[12] - 171[5380],0[0] - 7[430]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,84[336] - 8[160],0[0] - 7[220],3[15] - 0[0]
3,4[16] - 25[500],0[0] - 7[220],8[40] - 0[0]
4,4[16] - 25[500],0[0] - 7[220],1[5] - 1[50]
5,4[16] - 25[500],0[0] - 7[220],1[5] - 1[50]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 1[50]
2,37[148] - 2[40],5[20] - 5[150],1[5] - 1[50]
3,2[8] - 9[180],5[20] - 5[150],4[20] - 1[50]
4,2[8] - 9[180],5[20] - 5[150],5[25] - 1[50]
5,2[8] - 9[180],5[20] - 5[150],2[10] - 2[100]
6,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
7,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
8,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
9,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
10,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
11,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
12,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
13,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
14,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
15,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
16,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
17,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
18,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
19,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
20,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
21,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
22,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
23,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
24,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
25,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
26,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
27,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
28,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
29,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
30,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
31,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
32,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
33,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
34,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
35,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
36,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
37,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
38,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
39,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
40,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
41,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
42,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
43,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
44,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
45,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
46,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
47,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
48,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
49,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
50,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
51,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
52,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
53,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
54,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
55,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
56,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
57,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
58,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
59,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
60,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
61,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
62,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
63,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
64,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
65,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
66,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
67,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
68,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
69,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
70,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
71,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
72,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
73,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
74,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
75,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
76,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
77,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
78,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
79,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
80,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
81,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
82,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
83,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
84,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
85,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
86,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
87,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
88,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
89,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
90,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
91,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
92,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
93,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
94,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
95,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
96,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
97,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
98,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
99,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
100,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
101,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
102,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
103,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
104,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
105,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
106,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
107,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
108,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
109,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
110,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
111,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
112,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
113,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
114,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
115,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
116,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
117,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
118,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
119,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
120,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
121,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
122,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
123,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
124,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
125,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
126,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
127,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
128,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
129,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
130,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
131,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
132,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
133,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
134,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
135,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
136,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
137,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
138,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
139,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
140,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
141,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
142,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
143,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
144,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
145,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
146,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
147,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
148,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
149,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
150,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
151,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
152,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
153,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
154,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
155,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
156,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
157,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
158,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
159,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
160,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
161,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
162,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
163,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
164,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
165,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
166,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
167,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
168,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
169,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
170,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
171,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
172,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
173,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
174,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
175,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
176,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
177,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
178,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
179,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
180,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
181,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
182,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
183,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
184,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
185,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
186,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
187,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
188,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
189,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
190,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
191,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
192,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
193,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
194,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
195,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
196,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
197,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
198,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
199,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
200,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
201,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
202,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
203,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
204,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
205,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
206,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
207,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
208,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
209,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
210,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
211,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
212,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
213,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
214,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
215,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
216,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
217,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
218,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
219,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
220,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
221,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
222,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
223,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
224,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
225,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
226,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
227,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
228,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
229,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
230,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
231,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
232,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
233,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
234,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
235,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
236,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
237,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
238,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
239,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
240,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
241,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
242,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
243,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
244,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
245,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
246,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
247,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
248,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
249,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
250,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
251,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
252,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
253,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
254,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
255,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
256,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
257,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
258,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
259,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
260,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
261,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
262,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
263,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
264,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
265,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
266,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
267,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
268,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
269,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
270,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
271,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
272,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
273,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
274,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
275,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
276,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
277,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
278,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
279,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
280,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
281,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
282,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
283,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
284,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
285,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
286,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
287,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
288,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
289,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
290,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
291,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
292,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
293,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
294,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
295,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
296,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
297,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
298,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
299,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
300,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
301,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
302,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
303,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
304,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
305,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
306,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
307,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
308,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
309,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
310,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
311,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
312,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
313,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
314,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
315,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
316,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
317,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
318,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
319,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
320,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
321,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
322,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
323,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
324,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
325,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
326,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
327,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
328,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
329,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
330,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
331,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
332,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
333,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
334,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
335,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
336,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
337,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
338,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
339,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
340,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
341,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
342,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
343,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
344,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
345,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
346,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
347,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
348,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
349,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
350,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
351,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
352,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
353,2[8] - 9[180],5[20] - 5[150],8[40] - 2[100]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],9[45] - 0[0]
3,0[0] - 0[0],0[0] - 0[0],9[45] - 0[0]
4,0[0] - 0[0],0[0] - 0[0],9[45] - 0[0]
