游戏日,烹饪店,轻装店,重装店
2,230[692] - 8[270],6[24] - 14[440],0[0] - 0[0]
3,487[1463] - 42[1580],15[60] - 31[985],0[0] - 0[0]
4,493[1481] - 72[2750],2[8] - 49[1545],0[0] - 0[0]
5,538[1616] - 97[3740],5[20] - 62[1950],0[0] - 0[0]
1,175[530] - 18[600],19[76] - 10[300],0[0] - 0[0]
2,318[959] - 59[2230],3[12] - 38[1180],0[0] - 0[0]
3,346[1043] - 96[3690],2[8] - 60[1875],0[0] - 0[0]
4,442[1331] - 124[4830],6[24] - 80[2510],0[0] - 0[0]
1,174[523] - 10[320],17[68] - 5[155],0[0] - 0[0]
2,559[1678] - 39[1510],5[20] - 25[765],0[0] - 0[0]
3,614[1843] - 74[2950],6[24] - 52[1625],0[0] - 0[0]
4,717[2152] - 110[4370],41[164] - 67[2085],0[0] - 0[0]
5,771[2314] - 148[5830],0[0] - 83[2585],0[0] - 0[0]
6,924[2773] - 181[7160],15[60] - 99[3080],0[0] - 0[0]
7,1090[3271] - 201[7940],40[160] - 124[3855],0[0] - 0[0]
8,1326[3979] - 229[9040],47[188] - 139[4325],0[0] - 0[0]
9,1444[4333] - 269[10590],11[44] - 160[4990],0[0] - 0[0]
10,1531[4594] - 301[11850],12[48] - 182[5695],0[0] - 0[0]
11,1528[4585] - 343[13550],6[24] - 201[6295],0[0] - 0[0]
12,1536[4609] - 382[15120],2[8] - 220[6895],0[0] - 0[0]
13,1710[5131] - 417[16490],7[28] - 235[7360],0[0] - 0[0]
14,1741[5224] - 461[18220],38[152] - 251[7855],0[0] - 0[0]
15,1772[5317] - 497[19610],8[32] - 279[8730],1[5] - 2[115]
16,1715[5146] - 540[21350],22[88] - 294[9215],1[5] - 2[115]
17,1865[5596] - 582[22950],30[120] - 314[9845],1[5] - 2[115]
18,1968[5905] - 619[24370],33[132] - 328[10285],1[5] - 2[115]
19,2166[6499] - 653[25660],5[20] - 345[10820],1[5] - 2[115]
20,2331[6994] - 682[26770],26[104] - 364[11415],1[5] - 2[115]
21,2466[7399] - 722[28340],24[96] - 382[11990],1[5] - 2[115]
22,2609[7828] - 757[29660],14[56] - 402[12615],1[5] - 2[115]
23,2700[8101] - 797[31280],49[196] - 417[13080],1[5] - 2[115]
24,2798[8395] - 836[32840],1[4] - 435[13660],1[5] - 2[115]
25,2956[8869] - 870[34150],22[88] - 450[14140],1[5] - 2[115]
26,3119[9358] - 902[35370],11[44] - 469[14735],1[5] - 2[115]
27,3170[9511] - 942[37010],36[144] - 483[15170],1[5] - 2[115]
28,3366[10099] - 971[38120],10[40] - 501[15750],1[5] - 2[115]
29,3432[10297] - 1011[39700],14[56] - 520[16345],1[5] - 2[115]
30,3632[10897] - 1045[40990],3[12] - 536[16840],1[5] - 2[115]
31,3324[9973] - 1068[41900],2[8] - 537[16870],1[5] - 2[115]
32,2806[8419] - 1105[43380],2[8] - 537[16870],1[5] - 2[115]
33,2442[7327] - 1131[44420],2[8] - 537[16870],1[5] - 2[115]
34,2162[6487] - 1151[45220],2[8] - 537[16870],1[5] - 2[115]
35,1784[5353] - 1178[46300],2[8] - 537[16870],1[5] - 2[115]
36,1280[3841] - 1213[47700],2[8] - 537[16870],1[5] - 2[115]
37,916[2749] - 1239[48740],2[8] - 537[16870],1[5] - 2[115]
38,6676[20671] - 1290[50570],2[8] - 537[16870],1[5] - 2[115]
39,5591[17237] - 1409[53920],2[8] - 537[16870],1[5] - 2[115]
40,4666[14260] - 1508[56700],2[8] - 537[16870],1[5] - 2[115]
41,4144[12494] - 1585[58350],2[8] - 537[16870],1[5] - 2[115]
42,3737[11216] - 1629[59540],2[8] - 537[16870],1[5] - 2[115]
43,3317[9956] - 1652[60460],2[8] - 537[16870],1[5] - 2[115]
44,3009[9032] - 1674[61340],2[8] - 537[16870],1[5] - 2[115]
45,2617[7856] - 1702[62460],2[8] - 537[16870],1[5] - 2[115]
46,2183[6554] - 1733[63700],2[8] - 537[16870],1[5] - 2[115]
47,1637[4916] - 1772[65260],2[8] - 537[16870],1[5] - 2[115]
48,1315[3950] - 1795[66180],2[8] - 537[16870],1[5] - 2[115]
49,965[2900] - 1820[67180],2[8] - 537[16870],1[5] - 2[115]
50,573[1724] - 1848[68300],2[8] - 537[16870],1[5] - 2[115]
51,293[884] - 1868[69100],2[8] - 537[16870],1[5] - 2[115]
52,13[44] - 1885[69780],2[8] - 537[16870],1[5] - 2[115]
53,13[44] - 1885[69780],2[8] - 537[16870],1[5] - 2[115]
54,13[44] - 1885[69780],2[8] - 537[16870],1[5] - 2[115]
55,13[44] - 1878[69500],2[8] - 537[16870],1[5] - 2[115]
56,13[44] - 1878[69500],2[8] - 537[16870],1[5] - 2[115]
57,13[44] - 1878[69500],2[8] - 537[16870],1[5] - 2[115]
58,13[44] - 1878[69500],2[8] - 537[16870],1[5] - 2[115]
58,13[44] - 1878[69500],2[8] - 537[16870],1[5] - 2[115]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,101[305] - 13[470],8[32] - 17[545],0[0] - 0[0]
3,271[815] - 53[2030],0[0] - 37[1170],0[0] - 0[0]
4,411[1235] - 80[3060],0[0] - 52[1660],0[0] - 0[0]
5,377[1133] - 114[4410],3[12] - 63[2005],0[0] - 0[0]
6,366[1100] - 145[5620],2[8] - 73[2335],0[0] - 0[0]
7,306[920] - 173[6710],2[8] - 81[2595],0[0] - 0[0]
8,216[650] - 206[8040],4[16] - 88[2820],0[0] - 0[0]
9,322[968] - 232[9100],1[4] - 99[3155],0[0] - 0[0]
10,425[1277] - 261[10280],4[16] - 108[3450],0[0] - 0[0]
11,385[1157] - 293[11550],3[12] - 118[3775],0[0] - 0[0]
12,390[1172] - 321[12640],4[16] - 127[4065],0[0] - 0[0]
13,236[710] - 359[14120],0[0] - 138[4415],0[0] - 0[0]
14,265[797] - 387[15220],6[24] - 145[4635],6[30] - 3[230]
15,369[1109] - 418[16460],2[8] - 155[4955],6[30] - 3[230]
16,365[1097] - 443[17440],1[4] - 165[5270],6[30] - 3[230]
17,343[1031] - 483[18990],1[4] - 175[5580],1[5] - 4[330]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,20[79] - 3[40],3[12] - 4[130],0[0] - 0[0]
3,80[243] - 19[560],0[0] - 15[480],0[0] - 0[0]
4,56[171] - 40[1400],2[8] - 21[665],0[0] - 0[0]
5,15[48] - 43[1520],2[8] - 29[910],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
3,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
4,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
5,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
6,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
7,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
8,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
9,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
10,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
11,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
12,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
13,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
14,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
15,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
16,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
17,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
18,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
19,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
20,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
21,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
22,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
23,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
24,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
25,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
26,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
27,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
28,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
29,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
30,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
31,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
32,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
33,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
34,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
35,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
36,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
37,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
38,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
39,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
40,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
41,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
42,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
43,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
44,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
45,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
46,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
47,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
48,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
49,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
50,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
51,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
52,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
53,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
54,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
55,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
56,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
57,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
58,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
59,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
60,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
61,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
62,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
63,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
64,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
65,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
66,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
67,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
68,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
69,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
70,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
71,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
72,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
73,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
74,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
75,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
76,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
77,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
78,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
79,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
80,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
81,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
82,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
83,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
84,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
85,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
86,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
87,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
88,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
89,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
90,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
91,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
92,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
93,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
94,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
95,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
96,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
97,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
98,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
99,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
100,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
101,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
102,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
103,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
104,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
105,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
106,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
107,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
108,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
109,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
110,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
111,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
112,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
113,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
114,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
115,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
116,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
117,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
118,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
119,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
120,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
121,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
122,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
123,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
124,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
125,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
126,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
127,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
128,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
129,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
130,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
131,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
132,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
133,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
134,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
135,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
136,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
137,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
138,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
139,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
140,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
141,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
142,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
143,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
144,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
145,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
146,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
147,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
148,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
149,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
150,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
151,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
152,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
153,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
154,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
155,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
156,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
157,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
158,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
159,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
160,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
161,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
162,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
163,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
164,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
165,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
166,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
167,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
168,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
169,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
170,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
171,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
172,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
173,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
174,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
175,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
176,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
177,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
178,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
179,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
180,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
181,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
182,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
183,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
184,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
185,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
186,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
187,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
188,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
189,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
190,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
191,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
192,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
193,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
194,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
195,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
196,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
197,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
198,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
199,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
200,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
201,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
202,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
203,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
204,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
205,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
206,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
207,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
208,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
209,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
210,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
211,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
212,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
213,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
214,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
215,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
216,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
217,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
218,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
219,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
220,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
221,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
222,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
223,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
224,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
225,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
226,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
227,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
228,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
229,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
230,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
231,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
232,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
233,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
234,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
235,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
236,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
237,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
238,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
239,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
240,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
241,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
242,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
243,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
244,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
245,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
246,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
247,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
248,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
249,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
250,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
251,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
252,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
253,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
254,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
255,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
256,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
257,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
258,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
259,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
260,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
261,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
262,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
263,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
264,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
265,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
266,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
267,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
268,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
269,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
270,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
271,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
272,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
273,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
274,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
275,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
276,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
277,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
278,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
279,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
280,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
281,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
282,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
283,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
284,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
285,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
286,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
287,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
288,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
289,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
290,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
291,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
292,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
293,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
294,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
295,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
296,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
297,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
298,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
299,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
300,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
301,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
302,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
303,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
304,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
305,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
306,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
307,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
308,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
309,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
310,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
311,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
312,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
313,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
314,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
315,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
316,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
317,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
318,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
319,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
320,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
321,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
322,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
323,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
