ConfigID,Name,Category,Gender,Level,Age,Hp,Mp,Lp,Atk,Def,Agi,Ine,Con,BTIntervalSec
2010020,店主,Lemurian,0,100,40.0,319/319,1302/1302,99/100,67,73,52,30,33,0.66
2010010,商人,Lemurian,0,100,40.0,289/289,1361/1361,99/100,56,62,51,32,32,0.66
2010001,矿工,Lemurian,0,100,40.0,312/312,1151/1151,99/100,64,79,44,28,33,0.69
2010000,农夫,Lemurian,0,100,35.0,658/658,1337/1337,99/100,129,151,108,70,71,0.48
2010002,店主,Lemurian,0,100,35.0,804/804,1224/1224,99/100,198,191,132,55,79,0.43
2010021,警察头领,Lemurian,0,100,60.0,7/7,1204/1204,99/100,0,0,0,0,0,1.00
2010012,警察,Lemurian,0,100,50.0,48/48,1245/1245,99/100,12,11,6,3,4,0.94
2010012,警察,Lemurian,0,100,50.0,48/48,1203/1203,99/100,12,11,6,2,4,0.94
2010012,警察,Lemurian,0,100,50.0,49/49,1274/1274,99/100,12,12,7,3,4,0.93
2010012,警察,Lemurian,0,100,50.0,50/50,1279/1279,99/100,12,12,7,3,4,0.93
2010012,警察,Lemurian,0,100,50.0,49/49,1220/1220,99/100,12,12,6,3,4,0.94
2010020,店主,Lemurian,0,100,40.0,329/329,1379/1379,99/100,60,78,52,32,34,0.66
2010020,店主,Lemurian,0,100,40.0,301/301,1337/1337,99/100,59,74,46,32,32,0.68
2100006,鲁尔,Beastman,0,100,40.0,406/406,1619/1619,99/100,94,93,65,30,38,0.60
